opponent,TotaldefZscore
Arkansas,2.635494575842693
Arkansas,0.8569730087026178
Arkansas,-0.3527629882626257
Arkansas,2.521624684578895
Arkansas,1.826675032295421
Arkansas,1.5152287486234695
Arkansas,1.078197807314684
Arkansas,1.197379540745757
Arkansas St.,-0.912607067281866
Arkansas St.,-1.3019268519209994
Arkansas St.,-1.7170456238763778
Arkansas St.,0.1974106777264264
Arkansas St.,1.5216252027981314
Arkansas St.,1.4920917060295193
Arkansas St.,1.5554167315179388
Arkansas St.,1.735034799304852
Arkansas St.,4.064356091944731
Arkansas St.,1.5516497877118405
Arkansas St.,-1.6900186575635767
Arkansas St.,4.12866966666734
Arkansas St.,0.9644231832851741
Army West Point,-0.07892064311167303
Army West Point,2.204649830716151
Army West Point,-1.607033889429611
Army West Point,1.1843126372823825
